hazard,timestamp
car,2025-10-28 17:31:21
car,2025-10-28 17:31:22
car,2025-10-28 17:31:22
car,2025-10-28 17:31:22
car,2025-10-28 17:31:22
car,2025-10-28 17:31:22
car,2025-10-28 17:31:22
car,2025-10-28 17:31:22
car,2025-10-28 17:31:22
car,2025-10-28 17:31:22
car,2025-10-28 17:31:22
car,2025-10-28 17:31:22
truck,2025-10-28 17:31:22
car,2025-10-28 17:31:22
car,2025-10-28 17:31:22
car,2025-10-28 17:31:22
car,2025-10-28 17:31:22
car,2025-10-28 17:31:22
car,2025-10-28 17:31:22
car,2025-10-28 17:31:22
car,2025-10-28 17:31:22
car,2025-10-28 17:31:22
car,2025-10-28 17:31:22
car,2025-10-28 17:31:22
car,2025-10-28 17:31:22
car,2025-10-28 17:31:22
car,2025-10-28 17:31:22
car,2025-10-28 17:31:22
car,2025-10-28 17:31:22
car,2025-10-28 17:31:22
truck,2025-10-28 17:31:22
truck,2025-10-28 17:31:22
car,2025-10-28 17:31:22
car,2025-10-28 17:31:22
car,2025-10-28 17:31:22
car,2025-10-28 17:31:22
car,2025-10-28 17:31:22
car,2025-10-28 17:31:22
car,2025-10-28 17:31:22
car,2025-10-28 17:31:22
car,2025-10-28 17:31:22
car,2025-10-28 17:31:22
car,2025-10-28 17:31:23
car,2025-10-28 17:31:23
car,2025-10-28 17:31:23
car,2025-10-28 17:31:23
car,2025-10-28 17:31:23
truck,2025-10-28 17:31:23
truck,2025-10-28 17:31:23
car,2025-10-28 17:31:23
car,2025-10-28 17:31:23
car,2025-10-28 17:31:23
car,2025-10-28 17:31:23
car,2025-10-28 17:31:23
car,2025-10-28 17:31:23
car,2025-10-28 17:31:23
car,2025-10-28 17:31:23
car,2025-10-28 17:31:23
car,2025-10-28 17:31:23
car,2025-10-28 17:31:23
car,2025-10-28 17:31:23
car,2025-10-28 17:31:23
car,2025-10-28 17:31:23
truck,2025-10-28 17:31:23
car,2025-10-28 17:31:23
car,2025-10-28 17:31:23
car,2025-10-28 17:31:23
car,2025-10-28 17:31:23
car,2025-10-28 17:31:23
car,2025-10-28 17:31:23
car,2025-10-28 17:31:23
car,2025-10-28 17:31:23
car,2025-10-28 17:31:23
car,2025-10-28 17:31:23
car,2025-10-28 17:31:23
car,2025-10-28 17:31:23
car,2025-10-28 17:31:23
car,2025-10-28 17:31:23
car,2025-10-28 17:31:23
truck,2025-10-28 17:31:23
car,2025-10-28 17:31:23
car,2025-10-28 17:31:24
car,2025-10-28 17:31:24
car,2025-10-28 17:31:24
car,2025-10-28 17:31:24
car,2025-10-28 17:31:24
car,2025-10-28 17:31:24
car,2025-10-28 17:31:24
car,2025-10-28 17:31:24
car,2025-10-28 17:31:24
car,2025-10-28 17:31:24
car,2025-10-28 17:31:24
car,2025-10-28 17:31:24
car,2025-10-28 17:31:24
car,2025-10-28 17:31:24
truck,2025-10-28 17:31:24
car,2025-10-28 17:31:24
car,2025-10-28 17:31:24
car,2025-10-28 17:31:24
car,2025-10-28 17:31:24
car,2025-10-28 17:31:24
car,2025-10-28 17:31:24
car,2025-10-28 17:31:24
car,2025-10-28 17:31:24
car,2025-10-28 17:31:24
car,2025-10-28 17:31:24
car,2025-10-28 17:31:24
car,2025-10-28 17:31:24
car,2025-10-28 17:31:24
car,2025-10-28 17:31:24
truck,2025-10-28 17:31:24
car,2025-10-28 17:31:24
car,2025-10-28 17:31:24
car,2025-10-28 17:31:24
car,2025-10-28 17:31:24
car,2025-10-28 17:31:24
car,2025-10-28 17:31:24
car,2025-10-28 17:31:25
car,2025-10-28 17:31:25
car,2025-10-28 17:31:25
car,2025-10-28 17:31:25
car,2025-10-28 17:31:25
car,2025-10-28 17:31:25
car,2025-10-28 17:31:25
car,2025-10-28 17:31:25
car,2025-10-28 17:31:25
truck,2025-10-28 17:31:25
car,2025-10-28 17:31:25
car,2025-10-28 17:31:25
car,2025-10-28 17:31:25
car,2025-10-28 17:31:25
car,2025-10-28 17:31:25
car,2025-10-28 17:31:25
car,2025-10-28 17:31:25
car,2025-10-28 17:31:25
car,2025-10-28 17:31:25
car,2025-10-28 17:31:25
car,2025-10-28 17:31:25
car,2025-10-28 17:31:25
car,2025-10-28 17:31:25
car,2025-10-28 17:31:25
truck,2025-10-28 17:31:25
car,2025-10-28 17:31:25
car,2025-10-28 17:31:25
car,2025-10-28 17:31:25
car,2025-10-28 17:31:25
car,2025-10-28 17:31:25
car,2025-10-28 17:31:25
car,2025-10-28 17:31:25
car,2025-10-28 17:31:25
car,2025-10-28 17:31:25
car,2025-10-28 17:31:25
car,2025-10-28 17:31:25
car,2025-10-28 17:31:25
car,2025-10-28 17:31:25
car,2025-10-28 17:31:25
car,2025-10-28 17:31:25
truck,2025-10-28 17:31:25
car,2025-10-28 17:31:26
car,2025-10-28 17:31:26
car,2025-10-28 17:31:26
car,2025-10-28 17:31:26
car,2025-10-28 17:31:26
car,2025-10-28 17:31:26
car,2025-10-28 17:31:26
car,2025-10-28 17:31:26
car,2025-10-28 17:31:26
car,2025-10-28 17:31:26
car,2025-10-28 17:31:26
car,2025-10-28 17:31:26
car,2025-10-28 17:31:26
car,2025-10-28 17:31:26
truck,2025-10-28 17:31:26
car,2025-10-28 17:31:26
car,2025-10-28 17:31:26
car,2025-10-28 17:31:26
car,2025-10-28 17:31:26
car,2025-10-28 17:31:26
car,2025-10-28 17:31:26
car,2025-10-28 17:31:26
car,2025-10-28 17:31:26
car,2025-10-28 17:31:26
car,2025-10-28 17:31:26
car,2025-10-28 17:31:26
car,2025-10-28 17:31:26
car,2025-10-28 17:31:26
truck,2025-10-28 17:31:26
car,2025-10-28 17:31:26
car,2025-10-28 17:31:26
car,2025-10-28 17:31:26
car,2025-10-28 17:31:26
car,2025-10-28 17:31:26
car,2025-10-28 17:31:27
car,2025-10-28 17:31:27
car,2025-10-28 17:31:27
car,2025-10-28 17:31:27
car,2025-10-28 17:31:27
car,2025-10-28 17:31:27
car,2025-10-28 17:31:27
car,2025-10-28 17:31:27
car,2025-10-28 17:31:27
truck,2025-10-28 17:31:27
car,2025-10-28 17:31:27
car,2025-10-28 17:31:27
car,2025-10-28 17:31:27
car,2025-10-28 17:31:27
car,2025-10-28 17:31:27
car,2025-10-28 17:31:27
car,2025-10-28 17:31:27
car,2025-10-28 17:31:27
car,2025-10-28 17:31:27
car,2025-10-28 17:31:27
car,2025-10-28 17:31:27
car,2025-10-28 17:31:27
car,2025-10-28 17:31:27
car,2025-10-28 17:31:27
car,2025-10-28 17:31:27
car,2025-10-28 17:31:27
car,2025-10-28 17:31:27
car,2025-10-28 17:31:27
car,2025-10-28 17:31:27
car,2025-10-28 17:31:27
car,2025-10-28 17:31:27
car,2025-10-28 17:31:27
car,2025-10-28 17:31:27
car,2025-10-28 17:31:27
car,2025-10-28 17:31:27
car,2025-10-28 17:31:27
car,2025-10-28 17:31:27
truck,2025-10-28 17:31:27
car,2025-10-28 17:31:28
car,2025-10-28 17:31:28
car,2025-10-28 17:31:28
car,2025-10-28 17:31:28
car,2025-10-28 17:31:28
car,2025-10-28 17:31:28
car,2025-10-28 17:31:28
car,2025-10-28 17:31:28
car,2025-10-28 17:31:28
car,2025-10-28 17:31:28
car,2025-10-28 17:31:28
car,2025-10-28 17:31:28
car,2025-10-28 17:31:28
truck,2025-10-28 17:31:28
car,2025-10-28 17:31:28
car,2025-10-28 17:31:28
car,2025-10-28 17:31:28
car,2025-10-28 17:31:28
car,2025-10-28 17:31:28
car,2025-10-28 17:31:28
car,2025-10-28 17:31:28
car,2025-10-28 17:31:28
car,2025-10-28 17:31:28
car,2025-10-28 17:31:28
car,2025-10-28 17:31:28
car,2025-10-28 17:31:28
car,2025-10-28 17:31:28
car,2025-10-28 17:31:28
truck,2025-10-28 17:31:28
car,2025-10-28 17:31:28
car,2025-10-28 17:31:29
car,2025-10-28 17:31:29
car,2025-10-28 17:31:29
car,2025-10-28 17:31:29
car,2025-10-28 17:31:29
car,2025-10-28 17:31:29
car,2025-10-28 17:31:29
car,2025-10-28 17:31:29
car,2025-10-28 17:31:29
car,2025-10-28 17:31:29
car,2025-10-28 17:31:29
car,2025-10-28 17:31:29
car,2025-10-28 17:31:29
truck,2025-10-28 17:31:29
car,2025-10-28 17:31:29
car,2025-10-28 17:31:29
car,2025-10-28 17:31:29
car,2025-10-28 17:31:29
car,2025-10-28 17:31:29
car,2025-10-28 17:31:29
car,2025-10-28 17:31:29
car,2025-10-28 17:31:29
car,2025-10-28 17:31:29
car,2025-10-28 17:31:29
car,2025-10-28 17:31:29
car,2025-10-28 17:31:29
car,2025-10-28 17:31:29
car,2025-10-28 17:31:29
truck,2025-10-28 17:31:29
car,2025-10-28 17:31:29
car,2025-10-28 17:31:29
car,2025-10-28 17:31:29
car,2025-10-28 17:31:29
car,2025-10-28 17:31:29
car,2025-10-28 17:31:29
car,2025-10-28 17:31:29
car,2025-10-28 17:31:29
car,2025-10-28 17:31:29
car,2025-10-28 17:31:29
car,2025-10-28 17:31:29
car,2025-10-28 17:31:29
car,2025-10-28 17:31:29
car,2025-10-28 17:31:29
truck,2025-10-28 17:31:29
car,2025-10-28 17:31:29
car,2025-10-28 17:31:30
car,2025-10-28 17:31:30
car,2025-10-28 17:31:30
car,2025-10-28 17:31:30
car,2025-10-28 17:31:30
car,2025-10-28 17:31:30
car,2025-10-28 17:31:30
car,2025-10-28 17:31:30
car,2025-10-28 17:31:30
car,2025-10-28 17:31:30
car,2025-10-28 17:31:30
car,2025-10-28 17:31:30
truck,2025-10-28 17:31:30
car,2025-10-28 17:31:30
car,2025-10-28 17:31:30
car,2025-10-28 17:31:30
car,2025-10-28 17:31:30
car,2025-10-28 17:31:30
car,2025-10-28 17:31:30
car,2025-10-28 17:31:30
car,2025-10-28 17:31:30
car,2025-10-28 17:31:30
car,2025-10-28 17:31:30
car,2025-10-28 17:31:30
car,2025-10-28 17:31:30
car,2025-10-28 17:31:30
truck,2025-10-28 17:31:30
car,2025-10-28 17:31:30
car,2025-10-28 17:31:30
car,2025-10-28 17:31:31
car,2025-10-28 17:31:31
car,2025-10-28 17:31:31
car,2025-10-28 17:31:31
car,2025-10-28 17:31:31
car,2025-10-28 17:31:31
car,2025-10-28 17:31:31
car,2025-10-28 17:31:31
car,2025-10-28 17:31:31
car,2025-10-28 17:31:31
truck,2025-10-28 17:31:31
car,2025-10-28 17:31:31
car,2025-10-28 17:31:31
car,2025-10-28 17:31:31
car,2025-10-28 17:31:31
car,2025-10-28 17:31:31
car,2025-10-28 17:31:31
car,2025-10-28 17:31:31
car,2025-10-28 17:31:31
car,2025-10-28 17:31:31
car,2025-10-28 17:31:31
car,2025-10-28 17:31:31
car,2025-10-28 17:31:31
car,2025-10-28 17:31:31
car,2025-10-28 17:31:31
car,2025-10-28 17:31:31
car,2025-10-28 17:31:31
car,2025-10-28 17:31:31
car,2025-10-28 17:31:31
car,2025-10-28 17:31:31
car,2025-10-28 17:31:31
car,2025-10-28 17:31:31
car,2025-10-28 17:31:31
car,2025-10-28 17:31:31
car,2025-10-28 17:31:31
car,2025-10-28 17:31:31
car,2025-10-28 17:31:31
car,2025-10-28 17:31:31
car,2025-10-28 17:31:31
car,2025-10-28 17:31:31
car,2025-10-28 17:31:31
car,2025-10-28 17:31:31
truck,2025-10-28 17:31:31
car,2025-10-28 17:31:32
car,2025-10-28 17:31:32
car,2025-10-28 17:31:32
car,2025-10-28 17:31:32
car,2025-10-28 17:31:32
car,2025-10-28 17:31:32
car,2025-10-28 17:31:32
car,2025-10-28 17:31:32
car,2025-10-28 17:31:32
car,2025-10-28 17:31:32
car,2025-10-28 17:31:32
car,2025-10-28 17:31:32
car,2025-10-28 17:31:32
car,2025-10-28 17:31:32
truck,2025-10-28 17:31:32
car,2025-10-28 17:31:32
car,2025-10-28 17:31:32
car,2025-10-28 17:31:32
car,2025-10-28 17:31:32
car,2025-10-28 17:31:32
car,2025-10-28 17:31:32
car,2025-10-28 17:31:32
car,2025-10-28 17:31:32
car,2025-10-28 17:31:32
car,2025-10-28 17:31:32
car,2025-10-28 17:31:32
car,2025-10-28 17:31:32
car,2025-10-28 17:31:32
car,2025-10-28 17:31:32
car,2025-10-28 17:31:33
car,2025-10-28 17:31:33
car,2025-10-28 17:31:33
car,2025-10-28 17:31:33
car,2025-10-28 17:31:33
car,2025-10-28 17:31:33
car,2025-10-28 17:31:33
car,2025-10-28 17:31:33
car,2025-10-28 17:31:33
car,2025-10-28 17:31:33
car,2025-10-28 17:31:33
car,2025-10-28 17:31:33
car,2025-10-28 17:31:33
car,2025-10-28 17:31:33
truck,2025-10-28 17:31:33
car,2025-10-28 17:31:33
car,2025-10-28 17:31:33
car,2025-10-28 17:31:33
car,2025-10-28 17:31:33
car,2025-10-28 17:31:33
car,2025-10-28 17:31:33
car,2025-10-28 17:31:33
car,2025-10-28 17:31:33
car,2025-10-28 17:31:33
car,2025-10-28 17:31:33
car,2025-10-28 17:31:33
truck,2025-10-28 17:31:33
car,2025-10-28 17:31:33
car,2025-10-28 17:31:33
car,2025-10-28 17:31:33
car,2025-10-28 17:31:34
car,2025-10-28 17:31:34
car,2025-10-28 17:31:34
car,2025-10-28 17:31:34
car,2025-10-28 17:31:34
car,2025-10-28 17:31:34
car,2025-10-28 17:31:34
car,2025-10-28 17:31:34
car,2025-10-28 17:31:34
car,2025-10-28 17:31:34
car,2025-10-28 17:31:34
truck,2025-10-28 17:31:34
car,2025-10-28 17:31:34
car,2025-10-28 17:31:34
car,2025-10-28 17:31:34
car,2025-10-28 17:31:34
car,2025-10-28 17:31:34
car,2025-10-28 17:31:34
car,2025-10-28 17:31:34
car,2025-10-28 17:31:34
car,2025-10-28 17:31:34
car,2025-10-28 17:31:34
car,2025-10-28 17:31:34
car,2025-10-28 17:31:34
car,2025-10-28 17:31:34
truck,2025-10-28 17:31:34
car,2025-10-28 17:31:34
car,2025-10-28 17:31:34
car,2025-10-28 17:31:34
car,2025-10-28 17:31:34
car,2025-10-28 17:31:35
car,2025-10-28 17:31:35
car,2025-10-28 17:31:35
car,2025-10-28 17:31:35
car,2025-10-28 17:31:35
car,2025-10-28 17:31:35
car,2025-10-28 17:31:35
car,2025-10-28 17:31:35
truck,2025-10-28 17:31:35
car,2025-10-28 17:31:35
car,2025-10-28 17:31:35
car,2025-10-28 17:31:35
car,2025-10-28 17:31:35
car,2025-10-28 17:31:35
car,2025-10-28 17:31:35
car,2025-10-28 17:31:35
car,2025-10-28 17:31:35
car,2025-10-28 17:31:35
car,2025-10-28 17:31:35
car,2025-10-28 17:31:35
car,2025-10-28 17:31:35
car,2025-10-28 17:31:35
car,2025-10-28 17:31:35
truck,2025-10-28 17:31:35
car,2025-10-28 17:31:35
car,2025-10-28 17:31:35
car,2025-10-28 17:31:35
car,2025-10-28 17:31:35
car,2025-10-28 17:31:35
car,2025-10-28 17:31:35
car,2025-10-28 17:31:35
car,2025-10-28 17:31:35
car,2025-10-28 17:31:35
car,2025-10-28 17:31:35
car,2025-10-28 17:31:36
car,2025-10-28 17:31:36
car,2025-10-28 17:31:36
car,2025-10-28 17:31:36
truck,2025-10-28 17:31:36
car,2025-10-28 17:31:36
car,2025-10-28 17:31:36
car,2025-10-28 17:31:36
car,2025-10-28 17:31:36
car,2025-10-28 17:31:36
car,2025-10-28 17:31:36
car,2025-10-28 17:31:36
car,2025-10-28 17:31:36
car,2025-10-28 17:31:36
car,2025-10-28 17:31:36
car,2025-10-28 17:31:36
car,2025-10-28 17:31:36
car,2025-10-28 17:31:36
car,2025-10-28 17:31:36
truck,2025-10-28 17:31:36
car,2025-10-28 17:31:36
car,2025-10-28 17:31:36
car,2025-10-28 17:31:36
car,2025-10-28 17:31:36
car,2025-10-28 17:31:36
car,2025-10-28 17:31:36
car,2025-10-28 17:31:36
car,2025-10-28 17:31:36
car,2025-10-28 17:31:36
car,2025-10-28 17:31:36
car,2025-10-28 17:31:36
car,2025-10-28 17:31:36
car,2025-10-28 17:31:36
car,2025-10-28 17:31:36
car,2025-10-28 17:31:36
truck,2025-10-28 17:31:36
car,2025-10-28 17:31:36
car,2025-10-28 17:31:36
car,2025-10-28 17:31:36
car,2025-10-28 17:31:36
